order_id,customer_id,product_id,location_id,rep_id,order_date,ship_date,quantity,unit_price,revenue,cost,discount_pct,status,region,custmer_id,_region_mismatch_flag
ORD-04511,CUST-579,PROD-136,LOC-013,REP-059,05/10/2024,13-May-2024,6,54,268.56,182.88,0.1781,Completed,,,
ORD-04561,CUST-330,PROD-176,LOC-019,REP-017,08/06/2024,14-Aug-2024,19,432,5049.64,3348.11,0.3858,Cancelled,West,,
ORD-04028,CUST-056,PROD-176,LOC-073,REP-027,08/02/2023,2023-08-08,12,8.53,64.04,29.88,0.3744,Completed,West,,
ORD-01605,CUST-848,PROD-001,LOC-045,REP-053,10/27/2024,10/31/2024,34,73,1603.88,1127.21,0.3588,Returned,East,,
ORD-01119,CUST-722,PROD-033,LOC-100,REP-062,09-Nov-2024,11/16/2024,8,92,455.57,302.61,0.3825,Completed,West,,
ORD-03678,CUST-407,PROD-128,LOC-033,REP-075,07/30/2024,2024-08-10,49,424,17240.27,12946.55,0.1712,Completed,Central,,
ORD-03491,CUST-260,PROD-091,LOC-094,REP-026,2023-04-14,2023-04-17,8,$15.96,84.45,34.6,0.3386,Completed,East,,
ord-01537,CUST-765,PROD-104,,,02-Oct-2023,2023-10-14,24,263,4576.84,2328.35,0.276,Pending,,,
ORD-02959,C566,PROD-008,LOC-013,REP-043,2024-03-22,2024-03-29,17,$292.24,4959.63,3344.33,0.0017,Completed,East,,
ORD-01995,CUST-702,PROD-084,LOC-048,REP-029,03/26/2024,08-Apr-2024,2,$133.02,233.34,177.41,0.1229,Completed,East,,
ord-04037,CUST-610,PROD-183,LOC-015,REP-052,2023-06-17,2023-06-24,8,161.37,1051.1,804.17,0.1858,Pending,Central,,
ORD-04535,CUST-943,PROD-066,,,17-Feb-2023,02/25/2023,35,387.65,12501.32,8034.09,0.0786,Completed,,,
ORD-02377,CUST-916,PROD-157,LOC-082,REP-043,01/24/2024,2024-01-28,5,285.97,982.45,533.16,0.3129,Returned,West,,
ORD-01343,CUST-321,PROD-092,LOC-026,REP-020,23-Nov-2024,11/25/2024,5,47,236.42,176.11,0.0035,Completed,North,,
ORD-00321,CUST-302,PROD-006,LOC-041,REP-034,05/05/2024,05/18/2024,37,$327.23,8779.16,4082.86,0.2749,Completed,North,,
ORD-01620,CUST-479,PROD-127,LOC-070,REP-074,2024-01-24,01/26/2024,15,$376.42,5108.77,3092.43,0.0952,Pending,South,,
ORD-03714,CUST-726,PROD-053,LOC-050,REP-074,03/29/2023,2023-04-08,28,465,12721.07,5912.94,0.0234,Pending,East,,
ORD-02061,CUST-668,PROD-120,LOC-078,REP-039,2024-03-06,17-Mar-2024,41,179.80,7093.88,5456.47,0.0377,Completed,North,,
ORD-02220,C853,PROD-077,LOC-068,REP-042,04/10/2024,13-Apr-2024,26,79,1926.77,1499.7,0.0662,Completed,East,,
ORD-01674,CUST-451,PROD-018,LOC-021,REP-008,2023-07-04,07/12/2023,39,$413.31,10570.9,6083.75,0.3442,Completed,South,,
ORD-00261,CUST-140,PROD-050,LOC-050,REP-072,05/24/2023,05/27/2023,21,421,6662.52,4971.63,0.2478,Cancelled,West,,
ORD-04603,CUST-331,PROD-137,LOC-051,REP-064,12/22/2023,01/04/2024,21,260,3793.5,2479.18,0.3061,Pending,West,,
ORD-02040,CUST-808,PROD-028,LOC-097,REP-050,09/30/2023,04-Oct-2023,2,322.69,535.73,332.75,0.1699,Completed,North,,
ORD-00902,CUST-971,PROD-079,LOC-053,REP-041,10/10/2023,2023-10-17,34,$471.13,10370.33,7524.81,0.3526,Completed,North,,
ORD-03745,CUST-916,PROD-141,LOC-084,REP-069,15-Sep-2023,2023-09-27,39,7,188.82,150.65,0.3785,Completed,West,CUST-9980,
ORD-02027,C509,PROD-053,LOC-049,REP-052,05/19/2023,05/24/2023,14,358,4607.51,1971.42,0.0826,Completed,Central,,
ORD-04235,CUST-109,PROD-111,LOC-051,REP-046,03/19/2023,03/24/2023,39,$392.68,11844.25,8798.6,0.2266,Completed,Central,,
ORD-01918,CUST-995,PROD-021,LOC-074,REP-028,07/14/2023,2023-07-20,38,172.00,4764.74,2804.25,0.271,Completed,West,,
ORD-01829,CUST-981,PROD-117,LOC-043,REP-073,2023-04-01,04/08/2023,26,224,3987.68,2578.06,0.3178,Completed,East,,
ORD-01574,CUST-192,PROD-104,LOC-030,REP-048,2023-10-26,2023-11-06,25,82.55,1282.62,704.76,0.3785,Completed,North,,
ORD-04578,CUST-714,PROD-118,LOC-038,REP-025,18-Apr-2024,2024-04-30,6,45.09,269.92,119.62,0.0023,Pending,West,,
ORD-04209,CUST-052,PROD-162,LOC-088,REP-060,16-Apr-2024,17-Apr-2024,6,306,1107.68,683.22,0.3973,Completed,West,,
ORD-00225,CUST-264,PROD-196,LOC-063,REP-063,06/06/2023,10-Jun-2023,22,118,2018.98,1006.04,0.2279,Completed,East,,
ORD-00724,CUST-115,PROD-005,LOC-090,REP-025,12/08/2024,2024-12-19,45,339.18,10349.91,4502.77,0.3219,Completed,South,CUST-9631,
ORD-04673,CUST-508,PROD-075,LOC-072,REP-055,09/11/2023,2023-09-25,36,199.86,4583.91,3569.63,0.3629,Completed,West,,
ORD-01142,CUST-599,PROD-187,LOC-040,REP-048,08/20/2023,26-Aug-2023,41,$11.99,453.69,233.05,0.0771,Returned,West,,
ORD-02763,CUST-901,PROD-173,LOC-046,REP-068,02/16/2024,27-Feb-2024,16,179.71,2647.63,1512.79,0.0792,Cancelled,East,,
ORD-00847,C314,PROD-117,LOC-037,REP-049,27-Mar-2023,09-Apr-2023,20,$299.62,5626.26,3885.83,0.0611,Completed,West,,
ORD-04290,CUST-582,PROD-160,LOC-050,REP-007,15-Sep-2024,22-Sep-2024,44,105.35,3533.1,2796.45,0.2378,Completed,North,,
ORD-02552,CUST-749,PROD-039,LOC-044,REP-002,02/20/2023,03-Mar-2023,15,$323.07,3345.71,2127.4,0.3096,Completed,North,,
ORD-02929,CUST-874,PROD-104,LOC-062,REP-017,08/09/2024,2024-08-19,4,383,1112.07,840.57,0.2746,Pending,Central,,
ORD-00118,CUST-992,PROD-074,LOC-077,REP-040,04-Dec-2023,15-Dec-2023,8,208,1084.42,842.0,0.3494,Completed,North,,
ORD-00646,CUST-847,PROD-176,LOC-039,REP-035,18-Jul-2023,31-Jul-2023,41,95.71,3775.78,2647.02,0.0378,Completed,East,,
ORD-00004,CUST-888,PROD-026,LOC-049,REP-036,14-Aug-2024,18-Aug-2024,46,39.43,1334.04,946.14,0.2645,Cancelled,South,,
ORD-04171,CUST-567,PROD-065,LOC-023,REP-065,2023-12-23,05-Jan-2024,8,356.63,2240.21,901.43,0.2148,Returned,West,CUST-9867,
ORD-00468,CUST-849,PROD-097,LOC-029,REP-034,2023-01-08,01/17/2023,24,$98.34,1527.26,877.93,0.3529,Completed,West,,
ORD-00006,CUST-864,PROD-197,LOC-100,REP-008,09/08/2023,11-Sep-2023,30,192.83,3495.24,2292.88,0.3958,Completed,East,,
ORD-00920,CUST-729,PROD-108,LOC-032,REP-041,04-Mar-2023,13-Mar-2023,28,323,7961.05,4041.81,0.1217,Completed,East,,
ORD-02596,CUST-241,PROD-138,LOC-085,REP-071,09/07/2023,2023-09-11,18,190,3295.82,1727.67,0.0402,Completed,North,,
ORD-04325,CUST-564,PROD-190,LOC-010,REP-023,06/21/2024,2024-06-22,0,485.69,18947.01,11412.75,0.1331,Completed,,,
ORD-01064,CUST-438,PROD-161,LOC-049,REP-010,30-Apr-2024,09-May-2024,23,181,2671.51,1980.57,0.3599,Returned,West,,
ORD-02591,CUST-761,PROD-134,LOC-032,REP-072,08-Oct-2023,2023-10-14,4,$10.12,24.48,9.85,0.3953,Pending,West,,
ORD-00243,CUST-007,PROD-102,LOC-043,REP-049,15-Sep-2023,19-Sep-2023,47,$314.39,11266.95,5388.07,0.2375,Completed,East,,
ORD-01161,CUST-182,PROD-076,LOC-034,REP-057,02-Jul-2023,2023-07-07,9,$284.69,2137.91,1569.46,0.1656,Completed,South,,
ORD-02871,CUST-844,PROD-001,LOC-093,REP-071,25-Jan-2024,02/02/2024,12,264,3157.33,2461.77,0.0048,Pending,South,,
ORD-03736,CUST-352,PROD-161,LOC-044,REP-003,02/24/2024,09-Mar-2024,26,43,724.3,555.84,0.3526,Completed,West,,
ORD-02398,CUST-653,PROD-161,LOC-047,REP-023,10/13/2024,2024-10-24,31,314.43,6366.96,3164.39,0.3468,Pending,Central,,
ORD-03518,CUST-923,PROD-064,LOC-051,REP-053,2023-06-15,2022-12-01,7,155.31,1068.47,691.78,0.0172,Returned,South,,
ORD-03422,CUST-163,PROD-062,LOC-069,REP-055,2024-10-06,2024-10-10,50,83,2506.13,1316.35,0.398,Cancelled,East,,
ORD-02564,CUST-611,PROD-045,LOC-069,REP-035,31-Dec-2023,01/01/2024,49,363,15631.06,11252.55,0.1222,Completed,North,,
ORD-01606,CUST-416,PROD-152,LOC-098,REP-046,2024-11-10,2024-11-12,10,$451.61,3493.2,2003.91,0.2265,Completed,South,,
ord-02531,CUST-785,PROD-087,LOC-036,REP-027,30-Mar-2023,2023-04-04,43,374,11012.15,5812.78,0.316,Completed,Central,,
ORD-02325,CUST-598,PROD-198,LOC-056,REP-009,01-Feb-2023,2023-02-11,50,$436.96,15322.0,7431.73,0.2987,Pending,North,,
ORD-02710,CUST-625,PROD-090,LOC-012,REP-038,22-Sep-2024,30-Sep-2024,48,$68.76,2237.73,1393.21,0.322,Cancelled,South,,
ORD-04582,CUST-425,PROD-163,LOC-041,,11-Nov-2023,2023-11-23,21,$264.14,5423.24,2804.71,0.0223,Completed,,,
ORD-01313,CUST-102,PROD-134,LOC-012,REP-042,12-Feb-2023,18-Feb-2023,4,$458.72,1158.91,839.47,0.3684,Returned,Central,,
ORD-03449,CUST-313,PROD-034,LOC-014,REP-006,01/22/2023,01/27/2023,13,$323.89,3091.82,1553.1,0.2657,Pending,East,,
ORD-03813,CUST-872,PROD-121,LOC-034,REP-014,02/19/2024,2024-02-26,1,$224.03,204.4,112.7,0.0876,Completed,East,,
ORD-04848,CUST-994,PROD-097,LOC-059,REP-054,11-Aug-2023,18-Aug-2023,38,$349.05,8713.06,4670.97,0.3431,Returned,North,,
ORD-02363,CUST-308,PROD-024,LOC-049,REP-048,26-Jul-2024,01-Aug-2024,46,$332.63,11368.63,9076.39,0.257,Completed,South,CUST-9690,
ORD-01976,CUST-352,PROD-084,LOC-029,REP-035,22-May-2023,2023-05-28,29,106,2316.74,1476.39,0.2467,Returned,South,,
ORD-03515,CUST-908,PROD-155,LOC-037,REP-009,2023-06-21,2023-06-25,1,410.43,320.01,196.93,0.2203,Pending,North,,
ORD-01762,CUST-262,PROD-085,LOC-092,REP-025,01-Nov-2024,10-Nov-2024,4,401.59,1563.15,1115.49,0.0269,Cancelled,North,,
ORD-02740,CUST-088,PROD-092,LOC-042,REP-028,03/31/2024,04/12/2024,41,$463.12,17822.06,10702.59,0.0614,Pending,South,,
ORD-04852,CUST-152,PROD-047,LOC-019,REP-013,09-Jun-2023,2023-06-16,13,$64.22,678.57,478.79,0.1872,Pending,East,,
ORD-02473,CUST-028,PROD-148,LOC-021,REP-071,12/15/2023,2023-12-16,23,92,1726.87,1309.89,0.1884,Completed,South,,
ORD-04008,C113,PROD-091,LOC-036,REP-031,06/25/2024,2026-07-15,45,370,12561.16,9412.6,0.2458,Cancelled,North,,
ORD-01494,CUST-747,PROD-151,LOC-039,REP-027,08/16/2024,20-Aug-2024,46,$243.39,9359.81,7225.3,0.164,Pending,Central,,
ORD-04207,CUST-208,PROD-106,LOC-065,REP-004,02/03/2024,04-Feb-2024,48,$84.30,3537.36,2453.08,0.1258,Pending,West,,
ORD-02159,CUST-871,PROD-064,LOC-051,REP-021,12-Dec-2024,12/25/2024,14,$313.77,3066.16,1527.69,0.302,Returned,East,,
ORD-01170,CUST-317,PROD-197,LOC-019,REP-045,23-Jul-2023,08/02/2023,49,74.08,2666.54,1907.72,0.2654,Completed,North,,
ORD-04704,CUST-785,PROD-023,LOC-077,REP-049,03-Mar-2023,03/16/2023,25,38,632.57,351.97,0.3482,Completed,East,,
ORD-00233,CUST-921,PROD-140,LOC-073,REP-005,24-Aug-2023,08/28/2023,45,444,16192.19,6778.45,0.1902,Completed,East,,
ORD-00067,CUST-130,PROD-071,LOC-006,REP-007,2024-09-03,08-Sep-2024,7,417,2574.02,1401.17,0.1185,Completed,Central,,
ORD-01604,CUST-334,PROD-172,LOC-085,REP-047,28-Jun-2023,2023-07-10,14,158.20,1379.38,951.44,0.3772,Completed,South,CUST-9185,
ORD-03284,CUST-024,PROD-089,LOC-086,REP-024,2023-11-26,12/04/2023,42,188.75,5689.57,3352.43,0.2823,Completed,East,,
ORD-03597,CUST-543,PROD-084,LOC-043,REP-075,08/04/2023,13-Aug-2023,27,255,4469.3,3116.72,0.3515,Returned,North,,
ORD-00126,CUST-765,PROD-111,LOC-023,REP-017,07/29/2023,2023-08-03,14,384,3740.72,1929.38,0.3057,Completed,West,,
ORD-01297,CUST-549,PROD-081,LOC-014,REP-030,2024-12-20,2024-12-24,35,$291.58,9811.38,7525.25,0.0386,Cancelled,West,,
ORD-01977,CUST-883,PROD-156,LOC-003,REP-057,18-Nov-2024,11/25/2024,41,320.05,9111.95,6335.26,0.3056,Returned,Central,,
ORD-04705,CUST-810,PROD-052,LOC-087,REP-043,2023-11-10,11/11/2023,47,$34.80,1095.69,696.06,0.3301,Completed,Central,,
ORD-04669,CUST-506,PROD-134,LOC-034,REP-002,07-Oct-2024,2024-10-16,8,372.28,1906.07,1228.5,0.36,Completed,West,,
ORD-02076,C741,PROD-063,LOC-058,REP-011,24-Jan-2023,02/03/2023,38,$259.95,7174.46,3584.48,0.2737,Completed,North,CUST-9575,
ORD-03087,CUST-443,PROD-178,LOC-023,REP-060,09/26/2023,09-Oct-2023,33,356,9538.12,4586.42,0.1892,Pending,Central,,
ORD-04525,CUST-764,PROD-075,,,19-Dec-2024,2024-12-24,7,353,2014.91,922.22,,Returned,,,
ORD-03346,C002,PROD-103,LOC-006,REP-065,18-Nov-2024,28-Nov-2024,45,359,11141.1,5030.68,0.3118,Completed,North,,
ORD-04652,C463,PROD-182,,,02-Mar-2023,03-Mar-2023,39,$307.52,9570.64,4458.93,,Pending,,,
ORD-02798,CUST-811,PROD-108,LOC-096,REP-058,23-Mar-2023,04/03/2023,49,238.85,10597.66,5204.07,0.0945,Completed,Central,,
ORD-00919,CUST-228,PROD-087,LOC-055,REP-062,23-Sep-2024,2024-09-27,6,432,2202.08,1343.24,0.1521,Pending,South,,
ORD-01647,C008,PROD-050,LOC-040,REP-016,29-Nov-2023,11/30/2023,40,163,5267.91,3540.25,0.1951,Returned,South,,
ORD-00365,CUST-077,PROD-186,LOC-093,REP-013,18-Nov-2024,2024-11-20,8,418,2451.72,1126.95,0.2676,Completed,Central,,
ORD-03288,CUST-457,PROD-003,LOC-043,REP-065,11/19/2024,2024-11-21,45,369,15251.98,11673.11,0.0828,Completed,Central,,
ORD-02126,CUST-165,PROD-059,LOC-094,REP-050,2023-09-23,26-Sep-2023,25,427,7958.66,5610.62,0.2558,Returned,West,,
ORD-04124,CUST-487,PROD-100,LOC-074,REP-042,11-Jan-2023,22-Jan-2023,29,84.47,1539.84,905.52,0.3714,Completed,South,,
ORD-00526,CUST-736,PROD-188,LOC-016,REP-012,04/09/2024,04/19/2024,46,$448.42,13345.88,5819.76,0.353,Completed,South,,
ORD-00056,CUST-786,PROD-095,LOC-022,REP-015,28-Sep-2024,10/01/2024,16,67.48,790.54,494.55,0.2678,Completed,East,,
ORD-00639,CUST-007,PROD-105,LOC-082,REP-035,2023-11-07,11/15/2023,34,$493.39,16332.39,12805.22,0.0264,Pending,North,CUST-9745,
ORD-00303,CUST-134,PROD-051,LOC-052,REP-048,07/17/2024,07/21/2024,7,$233.71,1109.84,506.0,0.3216,Completed,South,,
ORD-02767,CUST-201,PROD-181,LOC-099,REP-002,02/28/2024,07-Mar-2024,50,410,20035.76,13580.27,0.025,Completed,North,,
ORD-01277,CUST-898,PROD-182,LOC-089,REP-063,06-Oct-2023,10/07/2023,25,$419.80,9422.41,6131.72,0.1022,Completed,South,,
ORD-02056,C324,PROD-182,LOC-100,REP-036,06/05/2024,13-Jun-2024,5,329.27,-1320.04,626.04,0.1982,Completed,East,,
ORD-04433,C428,PROD-006,LOC-048,REP-025,07-Dec-2023,12/21/2023,24,$135.11,2224.13,1231.73,0.3141,Completed,South,,
ORD-03645,CUST-277,PROD-200,LOC-008,REP-015,16-Nov-2023,2023-11-17,25,$317.23,7751.52,3424.19,0.0226,Completed,South,,
ORD-04144,C302,PROD-005,LOC-057,REP-049,2024-06-02,06/10/2024,31,132.27,2807.11,1553.51,0.3154,Pending,North,,
ORD-02879,CUST-388,PROD-127,LOC-089,REP-072,2023-09-03,2023-09-16,31,353.24,8839.2,4391.15,0.1928,Pending,North,,
ORD-04203,CUST-132,PROD-051,LOC-002,REP-036,2024-06-30,2024-07-08,40,$277.54,8974.53,5064.69,0.1916,Completed,North,,
ORD-02287,CUST-568,PROD-061,LOC-025,REP-042,03/21/2024,2024-04-02,20,424,7117.49,3458.55,0.1618,Completed,North,,
ORD-02262,CUST-500,PROD-011,LOC-065,REP-072,2023-11-04,2023-11-09,2,254.05,405.01,170.66,0.2029,Pending,West,CUST-9162,
ORD-02297,CUST-128,PROD-008,LOC-001,REP-051,28-Feb-2023,2023-03-08,21,221,3361.0,2181.07,0.2759,Completed,South,,
ORD-01754,CUST-736,PROD-105,LOC-034,REP-022,09/01/2024,07-Sep-2024,29,465,8658.43,6687.72,0.3589,Completed,South,,
ORD-01969,CUST-680,PROD-130,LOC-021,REP-026,11-Sep-2023,18-Sep-2023,36,$155.83,3866.33,1547.8,0.3108,Completed,South,,
ORD-04551,CUST-206,PROD-144,LOC-075,REP-070,02/23/2024,27-Feb-2024,22,$271.28,3934.21,2055.78,0.3408,Completed,West,,
ORD-03118,CUST-668,PROD-187,LOC-099,REP-057,2023-06-03,07-Jun-2023,34,191.32,4977.53,3797.05,0.2348,Pending,North,,
ORD-02394,CUST-186,PROD-133,LOC-049,REP-015,09/20/2023,29-Sep-2023,20,$108.49,-1669.88,796.49,0.2304,Pending,East,,
ORD-00524,CUST-850,PROD-166,LOC-058,REP-012,17-Apr-2024,2024-04-20,28,150.74,2669.18,1804.32,0.3676,Returned,West,,
ORD-03901,CUST-579,PROD-180,LOC-051,REP-057,24-Nov-2023,26-Nov-2023,21,246,3967.11,1757.72,0.2345,Returned,North,,
ORD-03123,CUST-262,PROD-073,LOC-079,REP-050,2024-12-30,2025-01-10,37,$171.02,4531.29,2365.12,0.2839,Completed,East,,
ORD-04157,CUST-851,PROD-039,LOC-062,REP-052,2024-08-08,14-Aug-2024,40,483.67,12426.45,9548.49,0.3577,Pending,North,,
ORD-01970,CUST-358,PROD-048,LOC-060,REP-009,08/20/2023,2023-09-01,39,80,2292.07,1695.35,0.2692,Pending,South,,
ORD-00672,C582,PROD-132,LOC-054,REP-035,05-Dec-2024,12/07/2024,20,$61.66,1149.47,707.35,0.0679,Completed,West,,
ORD-04189,CUST-329,PROD-162,LOC-007,REP-016,2023-01-25,01/28/2023,30,215,5515.26,4407.33,0.1473,Completed,North,,
ORD-00667,CUST-676,PROD-200,LOC-039,REP-022,05/02/2023,2023-05-09,29,160,3959.17,2311.61,0.1505,Completed,Central,,
ORD-04517,CUST-362,PROD-183,LOC-083,REP-008,03-Nov-2024,11-Nov-2024,48,415,19134.87,12830.72,0.0399,Completed,Central,,
ORD-01888,CUST-498,PROD-172,LOC-041,REP-030,28-Jun-2024,2024-06-29,18,201.43,2475.66,1263.36,0.3172,Returned,North,,
ORD-03267,CUST-431,PROD-194,LOC-009,REP-005,2023-01-05,2023-01-19,38,214.89,7054.45,4256.33,0.1361,Pending,Central,,
ORD-00281,CUST-803,PROD-062,LOC-064,REP-050,05-Nov-2024,10-Nov-2024,14,$261.29,2912.55,2036.27,0.2038,Completed,North,,
ORD-01720,CUST-266,PROD-139,LOC-006,REP-054,08/07/2024,15-Aug-2024,33,190,3931.91,2420.64,0.373,Completed,North,CUST-9921,
ORD-02948,CUST-653,PROD-144,LOC-018,REP-066,09/13/2023,2023-09-14,48,474,16390.48,10345.91,0.2798,Completed,East,,
ORD-04456,CUST-413,PROD-102,LOC-047,REP-036,24-Feb-2024,02/27/2024,20,$344.00,5187.52,2949.37,0.246,Completed,East,,
ORD-00900,CUST-055,PROD-186,LOC-082,REP-048,09/23/2023,2023-09-24,44,$259.21,10695.83,4818.98,0.0622,Completed,East,,
ord-02262,CUST-500,PROD-011,LOC-065,REP-072,11/04/2023,11/09/2023,2,254.05,405.01,170.66,0.2029,Pending,West,,
ORD-00761,CUST-185,PROD-005,LOC-036,REP-027,02/24/2023,03/06/2023,34,98.75,2718.57,2062.7,0.1903,Completed,Central,,
ORD-01907,CUST-874,PROD-081,LOC-079,REP-038,06/15/2023,2023-06-24,11,$234.02,1879.7,1072.61,0.2698,Completed,North,,
ORD-04043,CUST-466,PROD-042,LOC-004,REP-032,08/07/2023,08/16/2023,15,$429.26,4726.8,2878.33,0.2659,Returned,North,,
ORD-03824,CUST-830,PROD-029,LOC-091,REP-064,07/08/2024,07/22/2024,47,$292.38,8671.11,5268.18,0.369,Pending,East,,
ORD-04139,CUST-055,PROD-189,LOC-032,REP-002,2023-11-04,2023-11-11,16,239.65,3099.35,1619.71,0.1917,Completed,East,,
ORD-03819,CUST-043,PROD-134,LOC-084,REP-069,2023-01-12,01/16/2023,40,382,13113.15,8389.35,0.1432,Completed,West,,
ORD-04301,CUST-620,PROD-195,LOC-029,REP-033,10/16/2023,10/26/2023,17,$34.69,507.88,366.77,0.1388,Completed,North,,
ORD-02594,CUST-246,PROD-109,LOC-070,REP-065,22-Feb-2024,03/04/2024,45,232.32,8999.15,5851.01,0.1392,Completed,South,CUST-9267,
ORD-04165,CUST-063,PROD-180,LOC-045,REP-006,10/01/2024,2024-10-06,50,76.75,3216.59,2304.33,0.1618,Completed,Central,,
ORD-03032,CUST-448,PROD-054,LOC-024,REP-034,16-Feb-2023,2023-02-27,23,224,4622.95,1898.76,0.1062,Pending,Central,,
ORD-03580,CUST-925,PROD-115,LOC-070,REP-041,03/28/2024,04/04/2024,46,252.61,10136.18,5926.89,0.1277,Completed,Central,,
ORD-02833,C086,PROD-073,LOC-077,REP-022,10/08/2024,14-Oct-2024,21,406,8267.02,6092.19,0.0309,Returned,West,,
ORD-03473,CUST-876,PROD-136,LOC-016,REP-014,08/27/2024,09/06/2024,10,$134.26,890.68,413.58,0.3366,Completed,East,,
ORD-00138,CUST-338,PROD-025,LOC-072,REP-050,01-Feb-2024,2024-02-08,50,172.49,6561.52,4696.02,0.2392,Pending,North,,
ORD-02181,CUST-857,PROD-119,LOC-012,REP-012,08/11/2024,08/15/2024,16,188.51,2773.96,1796.62,0.0803,Completed,East,,
ORD-02129,CUST-222,PROD-026,LOC-063,REP-041,09/27/2023,10/10/2023,42,242,6142.49,4306.23,0.398,Completed,North,,
ORD-03178,CUST-111,PROD-004,LOC-037,REP-045,22-May-2024,24-May-2024,27,149,2528.31,1726.59,0.3751,Pending,Central,,
ORD-04548,CUST-479,PROD-097,LOC-083,REP-051,2024-07-09,07/11/2024,49,214,7422.65,5758.6,0.2952,Completed,Central,,
ORD-04262,CUST-511,PROD-127,LOC-085,REP-043,05/07/2024,16-May-2024,40,499.38,14042.57,9216.36,0.297,Completed,Central,,
ORD-04345,CUST-997,PROD-018,LOC-059,REP-024,04/02/2023,04/11/2023,37,$55.95,1594.22,781.33,0.2299,Cancelled,North,CUST-9042,
ORD-01332,CUST-781,PROD-161,LOC-005,REP-073,01/07/2023,14-Jan-2023,1,$283.54,191.25,135.31,0.3255,Completed,South,,
ORD-02018,CUST-307,PROD-068,LOC-043,REP-013,16-Oct-2024,10/26/2024,29,449,10635.05,8194.22,0.1848,Pending,Central,,
ORD-04543,CUST-330,PROD-033,LOC-054,REP-041,30-Nov-2023,2023-12-09,48,$151.23,6810.43,4263.45,0.0618,Completed,East,,
ORD-02483,CUST-501,PROD-094,LOC-087,REP-051,2024-01-13,01/15/2024,10,246.49,1485.35,781.84,0.3974,Completed,South,,
ORD-01359,CUST-838,PROD-051,LOC-091,REP-064,03-Dec-2024,12/07/2024,14,29,403.26,212.99,0.0318,Completed,West,,
ORD-01330,CUST-059,PROD-029,LOC-088,REP-009,27-Mar-2024,29-Mar-2024,16,$302.82,4287.45,1991.26,0.1151,Completed,East,,
ORD-02151,CUST-844,PROD-044,LOC-059,REP-022,2024-07-30,08/13/2024,28,$34.45,644.16,442.8,0.3322,Completed,East,,
ORD-04531,CUST-183,PROD-018,LOC-062,REP-048,11/07/2023,2023-11-14,40,203.55,5542.26,4300.97,0.3193,Completed,Central,,
ORD-02123,CUST-503,PROD-130,LOC-075,REP-055,2023-11-30,2023-12-01,8,440.83,3136.95,1880.5,0.1105,Completed,South,,
ORD-03982,CUST-976,PROD-152,LOC-065,REP-015,24-Mar-2024,25-Mar-2024,37,291.88,6716.25,3252.7,0.3781,Completed,North,,
ORD-01253,CUST-144,PROD-178,LOC-061,REP-005,10/24/2024,2024-10-30,3,$74.66,201.67,126.21,0.0996,Completed,South,,
ORD-03279,CUST-885,PROD-111,LOC-096,REP-005,26-Jul-2023,07/31/2023,26,236,4551.94,2305.97,0.2591,Cancelled,West,CUST-9572,
ORD-03375,CUST-602,PROD-167,LOC-009,REP-036,21-Jan-2023,02/02/2023,8,18.06,109.44,84.89,0.2425,Completed,North,,
ORD-02815,CUST-332,PROD-064,LOC-057,REP-053,11-Jan-2023,16-Jan-2023,11,184,1245.98,949.19,0.3852,Completed,North,,
ORD-01849,CUST-058,PROD-094,LOC-052,REP-072,06/04/2023,2023-06-14,6,401,2214.6,990.83,0.0812,Completed,Central,,
ORD-03038,CUST-875,PROD-195,LOC-037,REP-061,06/13/2024,27-Jun-2024,31,$461.09,11160.59,4919.47,0.2192,Pending,North,,
ORD-00389,CUST-710,PROD-171,LOC-007,REP-049,08/18/2023,2023-08-30,42,282.83,10750.37,7672.78,0.095,Pending,East,,
ORD-00236,CUST-978,PROD-153,LOC-051,REP-042,2024-05-27,2024-06-08,23,31,599.38,440.83,0.1748,Completed,Central,,
ORD-01078,CUST-666,PROD-196,LOC-059,REP-015,08/04/2023,2023-08-06,24,363,5979.62,2477.64,0.3152,Completed,West,,
ORD-01985,C313,PROD-171,LOC-070,REP-071,01-Jan-2023,2023-01-10,35,288,9336.56,6220.86,0.076,Completed,West,,
ORD-04364,CUST-118,PROD-176,LOC-075,REP-057,10/30/2023,11/01/2023,17,149,2392.85,1879.65,0.0571,Returned,West,,
ORD-03963,CUST-960,PROD-086,LOC-029,REP-058,07/14/2024,07/18/2024,36,227.70,8105.39,6261.36,0.0112,Completed,Central,,
ORD-00771,CUST-851,PROD-036,LOC-093,REP-072,2024-06-06,2024-06-11,3,$84.90,200.3,85.72,0.2136,Completed,North,,
ORD-02166,CUST-676,PROD-190,LOC-069,REP-035,09/27/2024,10/04/2024,8,$227.04,1259.44,517.1,0.3066,Completed,South,,
ORD-04534,CUST-122,PROD-046,LOC-059,REP-056,01-Mar-2024,2024-03-08,20,269,4276.43,1907.34,0.2071,Completed,South,,
ORD-00674,CUST-207,PROD-128,LOC-082,REP-010,2023-12-11,2023-12-19,33,406,9836.94,4590.42,0.267,Completed,West,,
ORD-00250,CUST-991,PROD-193,LOC-043,REP-056,12-Sep-2023,23-Sep-2023,43,180,5760.15,2406.12,0.2588,Cancelled,West,,
ORD-01575,CUST-482,PROD-097,LOC-040,REP-053,12/15/2023,12/24/2023,44,$97.54,3962.58,2956.83,0.0767,Pending,North,,
